Attaching to msuzi_parser_1, msuzi_db_1
[36mparser_1  |[0m ('15-06007 Милашка Сьюзи ползунки', 'флис п/э 100%', '74 салат рост;80 салат рост;86 салат рост;92 салат рост', 200.0, 'Одежда для девочек::новорожденка', 'http://194.67.206.56:8090/images_msuzi/big10890.jpg')
[36mparser_1  |[0m ('7-16011 Милашка Сьюзи блузка', 'кулирка пенье хлопок 90, эластан 10', '122 синий рост', 690.0, None, 'http://194.67.206.56:8090/images_msuzi/big12497.jpg && http://194.67.206.56:8090/images_msuzi/big_att8215.jpg')
[36mparser_1  |[0m ('5-7011 Милашка Сьюзи пальто+шапка (ВЕСНА)', 'ВЕСНА, верх - курточная ткань таффета п/а 100, утеплитель - шелтер 80 г/м, подклад - шелк,   шапка - рибана, подклад  - флис', '122 желтый рост', 1690.0, 'Одежда для девочек::Верхняя одежда::Весна-лето', 'http://194.67.206.56:8090/images_msuzi/big11895.jpg && http://194.67.206.56:8090/images_msuzi/big_att7666.jpg')
[36mparser_1  |[0m ('15-01510 Милашка Сьюзи уголок+ 3 полотенца', 'хл 100%, уголок 90 х 95, полотенце 30 х 50', 'уголок+3 полотенца белый рост', 740.0, 'Одежда для девочек::новорожденка', 'http://194.67.206.56:8090/images_msuzi/big12622.jpg')
[36mparser_1  |[0m ('15-0614 Милашка Сьюзи комбинезон', 'велюр хл 95, эл 5', '56 красный рост', 460.0, 'Одежда для девочек::новорожденка', 'http://194.67.206.56:8090/images_msuzi/big11649.jpg')
[36mparser_1  |[0m ('1-649 Милашка Сьюзи воротник+манжеты к модели 1-600', 'шитье хл 100', '128 белый рост;134 белый рост;140 белый рост;146 белый рост', 80.0, None, 'http://194.67.206.56:8090/images_msuzi/big7750.jpg')
[36mparser_1  |[0m ('42-0610 Милашка Сьюзи платье', 'жаккард вискоза 54, нейлон 22, п/э 20, эл 4', '116 черный рост;122 черный рост;128 черный рост;134 черный рост', 1330.0, None, 'http://194.67.206.56:8090/images_msuzi/big29778.jpg && http://194.67.206.56:8090/images_msuzi/big_att9537.jpg')
[36mparser_1  |[0m ('61-8081 Милашка Сьюзи туника', 'кулирка меланжевая пенье хл, эл', '104 св.зеленый рост;98 св.зеленый рост', 630.0, 'Одежда для девочек::блузки, туники, джемпера', 'http://194.67.206.56:8090/images_msuzi/big10672.jpg && http://194.67.206.56:8090/images_msuzi/big_att6683.jpg')
[36mparser_1  |[0m ('1-5851 Милашка Сьюзи жилет+юбка', 'вискоза 35, п/э 60, эл 5', '158 тем.серый рост;152 тем.серый рост;164 тем.серый рост', 2130.0, None, 'http://194.67.206.56:8090/images_msuzi/big11933.jpg && http://194.67.206.56:8090/images_msuzi/big_att7705.jpg')
[36mparser_1  |[0m ('5-92610 Милашка Сьюзи комбинезон', 'верх - курточная ткань  п/а 100%, подклад - флис', '116 рост ы;122 рост ы;128 рост ы;134 рост ы', 2060.0, 'Одежда для девочек::Верхняя одежда::Весна-лето', 'http://194.67.206.56:8090/images_msuzi/big11820.jpg && http://194.67.206.56:8090/images_msuzi/big_att7587.jpg')
[36mparser_1  |[0m ('15-01419 Милашка Сьюзи ползунки', 'кулирка пенье хл 100%', '74 рост ы (фуксия)', 190.0, 'Одежда для девочек::новорожденка', 'http://194.67.206.56:8090/images_msuzi/big11384.jpg')
[36mparser_1  |[0m ('9-5533 Милашка Сьюзи комбинезон', 'п/а 100%,  верх - дюспо  , утеплитель  - шелтер 2 по 100 г/м, подклад - флис', '74 оранж рост;80 оранж рост', 1770.0, 'Одежда для девочек::новорожденка', 'http://194.67.206.56:8090/images_msuzi/big10967.jpg && http://194.67.206.56:8090/images_msuzi/big_att6871.jpg')
[36mparser_1  |[0m ('15-0721 Милашка Сьюзи платье+чепчик', 'хлопок 100', '68 розовый рост', 700.0, 'Одежда для девочек::новорожденка', 'http://194.67.206.56:8090/images_msuzi/big29656.jpg && http://194.67.206.56:8090/images_msuzi/big_att9408.jpg')
[36mparser_1  |[0m ('9-5531 Милашка Сьюзи комбинезон', 'п/а 100%,  верх - дюспо  , утеплитель  - шелтер 2 по 100 г/м, подклад - флис', '74 василек рост;80 василек рост', 1770.0, 'Одежда для девочек::новорожденка', 'http://194.67.206.56:8090/images_msuzi/big10965.jpg && http://194.67.206.56:8090/images_msuzi/big_att6869.jpg')
[36mparser_1  |[0m ('4-6864 Милашка Сьюзи блузка', 'сорочечная ткань, хлопок 78, п/э 16, эл 6', '122 бирюза (клетка) рост', 730.0, 'Одежда для девочек::блузки, туники, джемпера', 'http://194.67.206.56:8090/images_msuzi/big11135.jpg && http://194.67.206.56:8090/images_msuzi/big_att7022.jpg && http://194.67.206.56:8090/images_msuzi/big_att7023.jpg && http://194.67.206.56:8090/images_msuzi/big_att7024.jpg')
[36mparser_1  |[0m ('15-06008 Милашка Сьюзи ползунки', 'флис п/э 100%', '68 желтый рост;74 желтый рост;80 желтый рост;86 желтый рост;92 желтый рост', 200.0, 'Одежда для девочек::новорожденка', 'http://194.67.206.56:8090/images_msuzi/big10891.jpg')
[36mparser_1  |[0m ('16-1700 Милашка Сьюзи туника', 'кулирка пенье хл 90, эл 10', '104 серый рост;98 серый рост', 480.0, 'Одежда для девочек::блузки, туники, джемпера', 'http://194.67.206.56:8090/images_msuzi/big12844.jpg && http://194.67.206.56:8090/images_msuzi/big_att8562.jpg')
[36mparser_1  |[0m ('15-0632 Милашка Сьюзи комбинезон+шапка+рукавички', 'х/б 100', '56 голуб рост;62 голуб рост', 400.0, 'Одежда для девочек::новорожденка', 'http://194.67.206.56:8090/images_msuzi/big12217.jpg')
[36mparser_1  |[0m ('7-1242 Милашка Сьюзи блузка', 'хл 80, п/э 20', '44/164 св.голубой рост', 880.0, None, 'http://194.67.206.56:8090/images_msuzi/big10593.jpg && http://194.67.206.56:8090/images_msuzi/big_att6602.jpg')
[36mparser_1  |[0m ('15-0336 Милашка Сьюзи распашонка', 'кулирка пенье х/б 90 , эл 10', '62 белый рост', 90.0, 'Одежда для девочек::новорожденка', 'http://194.67.206.56:8090/images_msuzi/big10975.jpg')
[36mparser_1  |[0m ('15-0238 Милашка Сьюзи простынка 80*120', 'хлопок 100%', 'ынка 80*120 рост ы', 240.0, 'Одежда для девочек::новорожденка', 'http://194.67.206.56:8090/images_msuzi/big29517.jpg')
[36mparser_1  |[0m ('15-02210 Милашка Сьюзи комбинезон', 'кулирка пенье хлопок 100%', '62 полоска рост;68 полоска рост;74 полоска рост', 280.0, 'Одежда для девочек::новорожденка', 'http://194.67.206.56:8090/images_msuzi/big29482.jpg')
[36mparser_1  |[0m ('51-0011 Милашка Сьюзи Куртка (ВЕСНА)', 'верх - дюспо п/а 100%, утеплитель - шелтер 150 г/м подклад - шелк молнии YKK', '134 сирень рост', 1560.0, 'Одежда для девочек::Верхняя одежда::Весна-лето', 'http://194.67.206.56:8090/images_msuzi/big29146.jpg && http://194.67.206.56:8090/images_msuzi/big_att8903.jpg')
[36mparser_1  |[0m ('9-5437 Милашка Сьюзи конверт', 'верх - курточная ткань, утеплитель - шелтер 100 г/м, мех натуральный шерсть 100%', '74 розовый+св.зеленый рост', 860.0, 'Одежда для девочек::новорожденка', 'http://194.67.206.56:8090/images_msuzi/big11554.jpg')
[36mparser_1  |[0m ('16-13015 Милашка Сьюзи блузка', 'кулирка пенье хл 90, эл 10', '86 белый рост', 200.0, 'Одежда для девочек::блузки, туники, джемпера', 'http://194.67.206.56:8090/images_msuzi/big11550.jpg && http://194.67.206.56:8090/images_msuzi/big_att7406.jpg')
[36mparser_1  |[0m ('1-6972 Милашка Сьюзи сарафан', 'вискоза 38, п/э 58, эл 4', '122 серый рост;128 серый рост;134 серый рост;140 серый рост;146 серый рост;152 серый рост', 1680.0, None, 'http://194.67.206.56:8090/images_msuzi/big29787.jpg && http://194.67.206.56:8090/images_msuzi/big_att9547.jpg')
[36mparser_1  |[0m ('15-013 Милашка Сьюзи чепчик', 'хлопок 100%', '62 голубой рост;68 голубой рост', 20.0, 'Одежда для девочек::новорожденка', 'http://194.67.206.56:8090/images_msuzi/big7962.jpg')
[36mparser_1  |[0m ('7-1702 Милашка Сьюзи блузка', 'хлопок 100%', '164 голубой рост;44/164 голубой рост;46/164 голубой рост', 1040.0, None, 'http://194.67.206.56:8090/images_msuzi/big12474.jpg && http://194.67.206.56:8090/images_msuzi/big_att8200.jpg')
[36mparser_1  |[0m ('15-01406 Милашка Сьюзи ползунки', 'кулирка пенье хл,эл', '62 беж+роз рост', 150.0, 'Одежда для девочек::новорожденка', 'http://194.67.206.56:8090/images_msuzi/big10138.jpg')
[36mparser_1  |[0m ('7-373 Милашка Сьюзи Блузка', '90% хлопок 10 % эластан.', '128 розовый рост', 400.0, None, 'http://194.67.206.56:8090/images_msuzi/big1547.jpg && http://194.67.206.56:8090/images_msuzi/big_att1551.jpg && http://194.67.206.56:8090/images_msuzi/big_att1552.jpg')
[36mparser_1  |[0m ('9-5462 Милашка Сьюзи комбинезон-трансформер', 'верх - дюспо, шелтер - 150 г/м, подклад - кулирка пенье хл,эл, отстегивающийся меховой подклад - шерсть 100%', '80 желтый рост', 3000.0, 'Одежда для девочек::новорожденка', 'http://194.67.206.56:8090/images_msuzi/big11110.jpg && http://194.67.206.56:8090/images_msuzi/big_att6987.jpg && http://194.67.206.56:8090/images_msuzi/big_att6988.jpg && http://194.67.206.56:8090/images_msuzi/big_att6989.jpg')
[36mparser_1  |[0m ('51-0053 Милашка Сьюзи куртка (ВЕСНА)', 'верх - плащевая ткань хл 33, п/э 67, подклад - хл 80, п/э 20', '110 ярк.розовый рост', 1680.0, 'Одежда для девочек::Верхняя одежда::Весна-лето', 'http://194.67.206.56:8090/images_msuzi/big29132.jpg && http://194.67.206.56:8090/images_msuzi/big_att8865.jpg')
[36mparser_1  |[0m ('64-0181 Милашка Сьюзи куртка', 'футер 2-хнитка пенье хл 95, эл 5', '92 серый рост', 750.0, 'Одежда для девочек::Верхняя одежда::Весна-лето', 'http://194.67.206.56:8090/images_msuzi/big29174.jpg && http://194.67.206.56:8090/images_msuzi/big_att8907.jpg')
[36mparser_1  |[0m ('8-2801 Милашка Сьюзи сорочка', 'хл 95, эл 5', '122 бел (однотон) рост', 1000.0, None, 'http://194.67.206.56:8090/images_msuzi/big11980.jpg && http://194.67.206.56:8090/images_msuzi/big_att7752.jpg')
[36mparser_1  |[0m ('1-7040 Милашка Сьюзи сарафан', 'хлопок 20, вискоза 28, п/э 47, эл 5', '134 черный рост;140 черный рост;146 черный рост;152 черный рост;158 черный рост;164 черный рост', 1150.0, None, 'http://194.67.206.56:8090/images_msuzi/big29791.jpg && http://194.67.206.56:8090/images_msuzi/big_att9551.jpg && http://194.67.206.56:8090/images_msuzi/big_att9553.jpg')
[36mparser_1  |[0m ('7-1950 Милашка Сьюзи блузка', 'хлопок 80, п/э 20', '122 полоска рост', 890.0, None, 'http://194.67.206.56:8090/images_msuzi/big12498.jpg && http://194.67.206.56:8090/images_msuzi/big_att8216.jpg')
[36mparser_1  |[0m ('51-0172 Милашка Сьюзи куртка (парка)', 'верх -дюспо п/а 100%, подкла- флис п/э 100%', '104 индиго рост;110 индиго рост;116 индиго рост;122 индиго рост;128 индиго рост', 1420.0, 'Одежда для девочек::Верхняя одежда::Весна-лето', 'http://194.67.206.56:8090/images_msuzi/big29864.jpg && http://194.67.206.56:8090/images_msuzi/big_att9629.jpg')
[36mparser_1  |[0m ('64-0690 Милашка Сьюзи пальто+шапка+лосины', 'пальто - футер 3-хнитка  хл 70, п/э 30; лосины - жаккард вискоза 90. эластан 10; шапка - рибана хлопок 95, эластан 5', '116 синий рост', 1300.0, 'Одежда для девочек::Верхняя одежда::Весна-лето', 'http://194.67.206.56:8090/images_msuzi/big29729.jpg && http://194.67.206.56:8090/images_msuzi/big_att9487.jpg')
[36mparser_1  |[0m ('7-1421 Милашка Сьюзи блузка', 'кулирка пенье хл, эл', '164 св.розовый рост', 570.0, None, 'http://194.67.206.56:8090/images_msuzi/big9357.jpg && http://194.67.206.56:8090/images_msuzi/big_att5559.jpg')
[36mparser_1  |[0m ('1-5645 Милашка Сьюзи кардиган', 'виск 65, п/а 30, эл 5', '146 черный рост;152 черный рост;158 черный рост;164 черный рост', 1000.0, None, 'http://194.67.206.56:8090/images_msuzi/big12411.jpg && http://194.67.206.56:8090/images_msuzi/big_att8129.jpg')
[36mparser_1  |[0m ('1-5231 Милашка Сьюзи жилет', 'вискоза 70,п/э 25, эл 5, трикотаж Италия', '128 синий рост;122 синий рост', 730.0, None, 'http://194.67.206.56:8090/images_msuzi/big9181.jpg && http://194.67.206.56:8090/images_msuzi/big_att6463.jpg')
[36mparser_1  |[0m ('1-421 Милашка Сьюзи Жилет, галстук', 'виск. 32 п/э 65 эл. 3', '122 т.син рост', 410.0, None, 'http://194.67.206.56:8090/images_msuzi/big2144.jpg && http://194.67.206.56:8090/images_msuzi/big_att1102.jpg')
[36mparser_1  |[0m ('15-06012 Милашка Сьюзи ползунки', 'флис п/э 100%', '68 фуксия рост', 250.0, 'Одежда для девочек::новорожденка', 'http://194.67.206.56:8090/images_msuzi/big10895.jpg')
[36mparser_1  |[0m ('8-3081 Милашка Сьюзи рубашка', 'хл 95, эл 5', '44/170 голубой рост;48/176 голубой рост;46/176 голубой рост', 500.0, None, 'http://194.67.206.56:8090/images_msuzi/big7525.jpg && http://194.67.206.56:8090/images_msuzi/big_att3881.jpg')
[36mparser_1  |[0m ('7-2260 Милашка Сьюзи блузка', 'кулирка пенье хлопок 90, эластан 10', '140 белый рост;146 белый рост;152 белый рост;158 белый рост;164 белый рост', 790.0, None, 'http://194.67.206.56:8090/images_msuzi/big29874.jpg && http://194.67.206.56:8090/images_msuzi/big_att9640.jpg')
[36mparser_1  |[0m ('5-9083 Милашка Сьюзи брюки ветрозащитные', 'таффета без подклада, брюки предназначены для защиты одежды от грязи во время прогулок', '116 красный рост', 330.0, 'Одежда для девочек::Верхняя одежда::Весна-лето', 'http://194.67.206.56:8090/images_msuzi/big8749.jpg && http://194.67.206.56:8090/images_msuzi/big_att5016.jpg')
[36mparser_1  |[0m ('9-023 Милашка Сьюзи блузка, комбинезон', 'Блузка: кулирка пенье хл 95, эл 5, П/комбинезон: футер 3хнитка с начесом хл 70, п/э 30', '74 тем.серый рост', 620.0, 'Одежда для девочек::новорожденка', 'http://194.67.206.56:8090/images_msuzi/big2913.jpg && http://194.67.206.56:8090/images_msuzi/big_att1586.jpg && http://194.67.206.56:8090/images_msuzi/big_att1587.jpg && http://194.67.206.56:8090/images_msuzi/big_att1588.jpg && http://194.67.206.56:8090/images_msuzi/big_att1589.jpg')
[36mparser_1  |[0m ('5-9136 Милашка Сьюзи ветрозащитная куртка', 'курточная ткань дюспо,  п/а 100', '152 фиолет рост;158 фиолет рост', 850.0, 'Одежда для девочек::Верхняя одежда::Весна-лето', 'http://194.67.206.56:8090/images_msuzi/big11460.jpg && http://194.67.206.56:8090/images_msuzi/big_att7321.jpg')
[36mparser_1  |[0m ('8-2612 Милашка Сьюзи жилет', 'габардин  п/э 100%', '158 тем.синий рост;164 тем.синий рост', 750.0, None, 'http://194.67.206.56:8090/images_msuzi/big12486.jpg && http://194.67.206.56:8090/images_msuzi/big_att8205.jpg')
[36mparser_1  |[0m ('42-0005 Милашка Сьюзи блузка', 'хлопок 80,  п/э 20', '134 голубой рост', 790.0, 'Одежда для девочек::блузки, туники, джемпера', 'http://194.67.206.56:8090/images_msuzi/big29316.jpg && http://194.67.206.56:8090/images_msuzi/big_att9080.jpg')
[36mparser_1  |[0m ('3-3770 Милашка Сьюзи блузка', 'атлас стрейч хл 72, п/э 20, эл 8', '122 черный рост', 850.0, 'Одежда для девочек::блузки, туники, джемпера', 'http://194.67.206.56:8090/images_msuzi/big28997.jpg && http://194.67.206.56:8090/images_msuzi/big_att8730.jpg && http://194.67.206.56:8090/images_msuzi/big_att8731.jpg')
[36mparser_1  |[0m ('8-3502 Милашка Сьюзи сорочка верхняя', 'хл 78, п/э 18, эл 4', '122 сирень рост;128 сирень рост;134 сирень рост', 850.0, None, 'http://194.67.206.56:8090/images_msuzi/big12118.jpg && http://194.67.206.56:8090/images_msuzi/big_att7877.jpg')
[36mparser_1  |[0m ('15-06603 Милашка Сьюзи кофточка+брюки', 'футер 2-хнитка  пенье  хл 95, эл 5', '80 св. голубой рост;86 св. голубой рост;92 св. голубой рост', 680.0, 'Одежда для девочек::новорожденка', 'http://194.67.206.56:8090/images_msuzi/big12612.jpg')
[36mparser_1  |[0m ('1-572 Милашка Сьюзи жилет', 'хл 55, п/э 45подклад - шелк', '152 черный рост', 680.0, None, 'http://194.67.206.56:8090/images_msuzi/big5956.jpg && http://194.67.206.56:8090/images_msuzi/big_att2102.jpg && http://194.67.206.56:8090/images_msuzi/big_att2103.jpg && http://194.67.206.56:8090/images_msuzi/big_att2105.jpg')
[36mparser_1  |[0m ('15-00620 Милашка Сьюзи брючки', 'кулирка пенье хл, эл', '74 голубой (полоска) рост', 180.0, 'Одежда для девочек::новорожденка', 'http://194.67.206.56:8090/images_msuzi/big10408.jpg')
[36mparser_1  |[0m ('15-0755 Милашка Сьюзи комбинезон', 'кулирка пенье хлопок 100%', '62 колибри рост;68 колибри рост;74 колибри рост', 220.0, 'Одежда для девочек::новорожденка', 'http://194.67.206.56:8090/images_msuzi/big29552.jpg')
[36mparser_1  |[0m ('51-0000 Милашка Сьюзи куртка', 'верх - курточная ткань п/а 100%, подклад - флис п/э 100%', '92 салат рост', 1200.0, 'Одежда для девочек::Верхняя одежда::Весна-лето', 'http://194.67.206.56:8090/images_msuzi/big29178.jpg && http://194.67.206.56:8090/images_msuzi/big_att8911.jpg')
[36mparser_1  |[0m ('51-0030 Милашка Сьюзи плащ (ВЕСНА)', 'верх - таффета п/а 100%, подклад -  кулирка пенье хл 90, эл 10', '98 зеленый рост', 1240.0, 'Одежда для девочек::Верхняя одежда::Весна-лето', 'http://194.67.206.56:8090/images_msuzi/big29134.jpg && http://194.67.206.56:8090/images_msuzi/big_att8867.jpg')
[36mparser_1  |[0m ('5-9245 Милашка Сьюзи брюки', 'курточная ткань, подклад - флис', '92 красный рост;98 красный рост', 530.0, 'Одежда для девочек::Верхняя одежда::Весна-лето', 'http://194.67.206.56:8090/images_msuzi/big9450.jpg && http://194.67.206.56:8090/images_msuzi/big_att5628.jpg')
[36mparser_1  |[0m ('15-0624 Милашка Сьюзи комбинезон+кофточка+рукавички+чепчик', 'х/б 100', '68 красный рост;74 красный рост', 530.0, 'Одежда для девочек::новорожденка', 'http://194.67.206.56:8090/images_msuzi/big12225.jpg')
[36mparser_1  |[0m ('5-9442 Милашка Сьюзи куртка', 'дюспо п/а 100%, без подклада', '152 сирень рост;158 сирень рост;164 сирень рост', 810.0, 'Одежда для девочек::Верхняя одежда::Весна-лето', 'http://194.67.206.56:8090/images_msuzi/big11991.jpg')
[36mparser_1  |[0m ('61-7072 Милашка Сьюзи болеро', 'кулирка пенье хл, эл', '86 голубой рост;92 голубой рост', 300.0, 'Одежда для девочек::блузки, туники, джемпера', 'http://194.67.206.56:8090/images_msuzi/big9551.jpg && http://194.67.206.56:8090/images_msuzi/big_att5717.jpg')
[36mparser_1  |[0m ('15-02616 Милашка Сьюзи простынка 70*100', 'хлопок 100%', 'ынка 70*100 хаки рост', 200.0, 'Одежда для девочек::новорожденка', 'http://194.67.206.56:8090/images_msuzi/big29522.jpg')
[36mparser_1  |[0m ('61-9592 Милашка Сьюзи блузка', 'кулирка пенье хл 95, эл 5', '128 золото рост;134 золото рост;140 золото рост;146 золото рост', 1100.0, 'Одежда для девочек::блузки, туники, джемпера', 'http://194.67.206.56:8090/images_msuzi/big11994.jpg && http://194.67.206.56:8090/images_msuzi/big_att7768.jpg')
[36mparser_1  |[0m ('7-2120 Милашка Сьюзи блузка', 'хлопок 90, п/э 10', '140 горох рост', 790.0, None, 'http://194.67.206.56:8090/images_msuzi/big29765.jpg && http://194.67.206.56:8090/images_msuzi/big_att9522.jpg')
[36mparser_1  |[0m ('15-0804 Милашка Сьюзи комбинезон', 'футер 2-хнитка с начесом хл 95, эл 5', '68 васильковый рост;74 васильковый рост', 540.0, 'Одежда для девочек::новорожденка', 'http://194.67.206.56:8090/images_msuzi/big29660.jpg')
[36mparser_1  |[0m ('7-1992 Милашка Сьюзи блузка', 'рибана мягкая хл 95, эл 5', '164 св.зеленый рост', 570.0, None, 'http://194.67.206.56:8090/images_msuzi/big12637.jpg && http://194.67.206.56:8090/images_msuzi/big_att8346.jpg')
[36mparser_1  |[0m ('1-5971 Милашка Сьюзи платье', 'виск 56, п/э 44', '152 тем.синий рост;158 тем.синий рост;164 тем.синий рост', 1680.0, None, 'http://194.67.206.56:8090/images_msuzi/big10441.jpg && http://194.67.206.56:8090/images_msuzi/big_att6461.jpg')
[36mparser_1  |[0m ('15-02116 Милашка Сьюзи брючки', 'хлопок 100%', '74 зеленый (полоска) рост', 190.0, 'Одежда для девочек::новорожденка', 'http://194.67.206.56:8090/images_msuzi/big10903.jpg')
[36mparser_1  |[0m ('1-5972 Милашка Сьюзи платье', 'виск 56, п/э 44', '44/164 тем.коричневый рост;46/164 тем.коричневый рост', 1820.0, None, 'http://194.67.206.56:8090/images_msuzi/big10440.jpg && http://194.67.206.56:8090/images_msuzi/big_att6460.jpg')
